lat,lon
62.6429,29.7836
62.6299,29.78
62.9662,30.1702
63.0117,30.1694
63.2989,30.0327
63.2976,30.0347
62.5959,29.7449
62.6176,29.7779
62.5989,29.764
62.5963,29.7453
62.715,29.8545
62.9147,30.2512
62.9291,30.2335
62.5962,29.7452
62.6284,29.7505
62.6512,29.7821
62.7179,29.8558
62.718,29.9125
63.2988,30.0626
63.2997,30.068
63.3044,30.0492
62.7168,29.8948
62.6151,29.7355
62.6152,29.7368
62.6276,29.771
62.9594,30.0814
62.7151,29.8611
63.2995,30.0681
63.3944,30.4357
63.2995,30.0683
63.3218,30.0269
63.3226,30.0089
62.6201,29.8601
63.3251,30.0657
63.3356,30.0396
63.2958,30.0272
63.3228,30.0309
63.3216,30.0254
62.9739,30.1578
63.306,30.044
62.974,30.1577
62.6213,29.7546
63.3383,30.2431
63.3354,30.2466
63.2992,30.0685
63.3105,30.0362
63.3216,30.0261
63.2991,30.0684
62.589,29.7912
62.589,29.7936
63.2711,30.1035
62.5958,29.7447
62.6016,29.7446
62.6008,29.7438
63.123,30.1253
62.6045,29.7619
62.6012,29.7462
62.6004,29.7454
62.598,29.749
62.5977,29.7489
62.5982,29.7489
62.5978,29.749
62.5956,29.7448
62.6194,29.7783
62.6175,29.7772
62.6008,29.763
62.616,29.7705
63.3213,30.0251
63.2985,30.0688
63.3145,30.0449
63.426,30.436
63.426,30.4362
63.0452,30.1256
61.55,24.0703
61.6561,24.2493
61.8309,25.0879
61.9089,25.3173
62.3322,26.7365
62.2934,27.7491
62.6022,29.745
63.3214,30.0257
62.5968,29.7524
62.6014,29.7537
62.6017,29.7502
62.596,29.7449
62.6022,29.7571
62.5948,29.7556
63.2854,30.0819
62.6012,29.7553
60.2266,24.799
60.2983,24.8908
60.2861,25.0168
60.6639,25.333
60.6969,25.4005
61.8668,27.7383
61.9506,27.8053
63.2241,30.0078
63.1859,30.0972
63.097,29.9973
62.9851,30.0599
63.1784,30.1485
62.9418,30.1113
62.9398,30.1125
62.5966,29.7457
62.5969,29.7532
62.598,29.7441
62.5984,29.7438
62.5985,29.7436
63.3215,30.0172
63.3192,30.0195
62.6622,29.82
62.6197,29.8646
62.6167,29.8382
62.7535,30.0204
62.5984,29.7538
62.6013,29.7624
62.5979,29.7445
63.0093,29.9823
63.0089,29.9816
63.0069,29.9803
62.9752,30.1566
63.2391,30.1334
63.2543,30.1304
64.212,27.7213
64.2162,27.715
63.3076,30.061
63.1627,30.1421
62.6092,29.7632
62.4873,30.2636
62.488,30.2585
62.4926,30.2495
62.5966,29.7456
62.6042,29.7384
62.6015,29.7389
62.5995,29.7458
62.598,29.7444
62.6436,29.8112
62.7139,29.8587
63.0696,30.1294
63.2245,30.136
63.1551,30.1361
62.9568,30.0846
62.9339,30.0958
62.935,30.0655
62.9593,29.8476
62.6702,29.7897
62.7218,29.0141
62.7659,30.0412
62.634,29.6039
62.6172,29.4733
62.6696,29.121
62.7033,29.064
62.7208,29.0135
62.7202,29.0142
62.6191,29.5174
62.6387,29.6488
62.6751,29.7888
62.9813,30.204
62.9292,30.2336
62.9689,30.0694
63.2944,30.0699
62.715,29.8547
62.8996,30.2095
62.5968,29.7455
62.5967,29.7458
63.0593,27.6751
62.8835,27.698
63.3255,30.0275
62.7299,29.9605
62.7478,29.815
63.3252,30.0313
63.3235,30.0303
63.3253,30.0313
63.124,30.1255
62.9421,30.111
62.9379,30.113
62.9454,30.1087
63.2765,30.0926
63.3217,30.0258
63.5452,29.2038
63.5678,28.5423
63.3667,27.3985
63.3591,27.4016
63.3119,30.0346
63.3252,30.0237
63.3254,30.0241
63.3253,30.0241
63.2994,30.0687
63.3308,30.0352
63.3191,30.0249
63.3214,30.0249
63.3213,30.0259
63.2995,30.0686
63.3026,30.0674
63.322,30.0256
63.2077,30.1396
62.5984,29.7432
62.5986,29.7427
62.5996,29.7467
62.6011,29.7624
62.6012,29.7627
62.5978,29.7583
62.5967,29.7547
62.5967,29.7539
62.5986,29.7434
62.5987,29.743
62.5978,29.7445
62.6149,29.8288
62.6152,29.8291
63.3041,30.0207
63.3054,30.0042
63.319,30.0331
62.5992,29.7452
62.6013,29.7616
63.308,30.0399
63.3215,30.0254
63.4237,30.4266
63.5558,29.0235
63.4885,29.537
63.3807,29.8347
63.3042,30.0618
63.423,30.4342
63.4261,30.4363
63.4162,30.5033
63.2988,30.0686
63.3214,30.022
62.5992,29.744
62.5991,29.744
62.5986,29.7431
62.5977,29.7441
63.3188,30.0188
62.9251,30.1514
62.5962,29.7398
62.5963,29.7404
62.5994,29.745
62.5996,29.7452
62.2515,26.1956
62.2467,26.0345
62.2235,25.726
61.9918,25.4444
61.4341,26.6572
63.2788,30.089
62.617,29.7722
62.601,29.7623
62.6024,29.7479
62.716,29.8562
62.5965,29.7454
63.3021,30.0549
63.3233,30.0301
62.5997,29.7554
62.5987,29.7449
62.5985,29.7433
63.315,30.0296
63.3179,30.0207
63.2154,30.1406
63.2194,30.1397
63.2595,30.1239
63.2879,30.0792
63.3218,30.0264
63.3108,30.0317
63.3101,30.0327
62.9868,30.1369
63.5067,29.3784
61.7361,24.7841
61.6997,24.4304
61.6605,24.3612
60.642,22.5504
60.6416,22.5505
60.4362,22.2322
60.3507,22.08
60.3942,22.1147
60.4332,22.2224
60.6415,22.5507
61.1871,23.8027
61.2629,23.8298
61.6641,24.3575
61.8518,25.1861
62.1625,25.6811
62.3035,27.8516
62.6199,29.8601
62.6016,29.7618
62.5998,29.7621
62.615,29.8284
63.3234,30.0307
63.1016,30.0376
62.8872,30.1144
63.2656,30.1142
62.6908,29.8094
62.6171,29.776
62.6011,29.7435
62.5985,29.743
63.1325,30.1285
63.3193,30.0194
63.3253,30.0244
63.3254,30.0239
63.4262,30.436
63.3132,30.0329
63.3196,30.0315
63.1317,30.1281
62.601,29.7565
63.3173,30.0223
63.3321,30.0299
61.7085,24.6007
61.7108,24.6268
62.2511,26.1914
62.2576,26.2824
62.2884,27.4999
62.2928,27.7533
63.0354,30.1085
62.7219,29.9377
62.9664,30.0727
62.9473,30.1045
63.3187,30.0187
63.3208,30.0236
62.5979,29.7443
63.2603,30.122
63.3237,30.0312
63.3237,30.0306
63.3239,30.0308
63.3258,30.0276
63.3256,30.0278
63.6745,30.0373
63.3122,30.0345
63.3213,30.0264
63.3206,30.024
63.3212,30.0236
62.6256,29.8544
63.252,30.1325
62.9761,30.1563
62.6004,29.7447
62.8149,23.5044
62.815,23.5058
62.8141,23.5059
62.8145,23.5058
62.8149,23.5048
62.8167,23.5026
63.5398,28.9443
63.4163,29.774
63.3241,30.0317
63.3236,30.0314
63.1378,30.1308
62.7162,29.8595
62.627,29.7789
62.6004,29.743
62.5987,29.7438
63.3239,30.0313
63.0446,30.1256
62.8072,30.1424
63.0439,30.1254
63.2992,30.0682
63.3071,30.0472
63.3079,30.0428
63.3072,30.0438
63.308,30.0428
62.7528,30.021
62.6021,29.7463
62.6014,29.7429
62.6129,29.7727
62.6129,29.7727
62.6123,29.7727
62.6247,29.8783
60.207,24.6949
60.2062,24.7624
62.6014,29.7433
62.6043,29.7444
62.6013,29.7435
62.6012,29.743
62.5981,29.7445
62.6141,29.8133
62.6092,29.8148
62.6086,29.8154
62.6116,29.8163
62.6076,29.7805
60.8632,28.3056
60.9186,27.4933
62.4492,29.9297
62.6148,29.7434
62.619,29.7706
62.629,29.7706
62.619,29.77
62.62,29.74
62.62,29.87
62.5981,29.743
62.5981,29.7436
62.62,29.81
62.595,29.741
62.6,29.741
62.6,29.801
62.6115,29.8156
62.5964,29.7704
62.6112,29.8115
62.6116,29.8163
62.611,29.8168
62.6034,29.7474
62.6116,29.816
62.6148,29.8153
62.6146,29.8154
62.6144,29.816
62.6145,29.8162
62.598,29.7434
62.6114,29.8158
62.6077,29.7812
62.6108,29.7753
62.6118,29.8146
62.598,29.7443
62.6035,29.7477
62.6035,29.7475
62.6121,29.8154
61.4562,23.849
61.4488,23.8548
60.8631,28.3057
60.9172,27.4751
62.5981,29.7445
62.6115,29.8154
62.6183,29.7072
62.6113,29.8157
62.5807,29.7651
62.6117,29.8163
62.5999,29.7606
62.5997,29.7601
62.6023,29.7489
62.6103,29.8054
62.6114,29.8156
62.5979,29.7446
62.6115,29.815
62.6115,29.8159
62.6112,29.8155
62.6002,29.7613
62.6035,29.746
62.6038,29.746
62.5979,29.744
62.5979,29.7447
62.5981,29.7445
62.5975,29.7531
62.5978,29.7445
62.5946,29.7778
62.5946,29.7776
62.5943,29.7782
62.5944,29.7779
62.5943,29.7777
67.8715,23.9536
67.8818,23.9585
67.891,23.983
67.6442,24.2174
67.8046,24.8117
67.5994,24.2996
67.6317,24.2508
67.6108,24.1709
67.6061,24.2596
67.6067,24.2603
67.6181,24.2435
67.6234,24.1625
67.6229,24.1629
66.8155,23.9204
62.5981,29.7445
61.7629,29.3897
61.8689,28.8869
62.5076,29.8218
62.5077,29.8206
62.5081,29.8215
62.5901,29.8117
62.6435,29.8381
62.6594,29.6571
62.6134,29.8187
60.6119,23.5252
60.7825,23.3095
62.6014,29.7614
62.5948,29.7782
62.6027,29.7456
62.7013,29.648
62.6484,29.6797
62.8904,27.6855
62.5946,29.7781
62.6158,29.7263
62.0223,29.8703
62.0225,29.8703
62.7994,28.504
62.6004,29.7541
62.6102,29.805
62.6105,29.8373
62.6268,29.7979
62.6235,29.7796
62.5945,29.7775
62.5944,29.7776
62.5977,29.7641
62.593,29.7524
61.433,29.1855
62.6141,29.8129
62.5944,29.7774
62.5909,29.7375
62.6029,29.7983
62.602,29.7619
62.6049,29.7527
62.6069,29.749
62.6216,29.6895
62.6198,29.7091
62.6198,29.7089
62.6249,29.694
62.6251,29.6943
62.6279,29.695
62.6359,29.6646
62.6325,29.6608
62.6143,29.8157
62.6142,29.8151
62.6204,29.8294
62.617,29.8162
62.5889,29.789
62.5981,29.7441
62.615,29.8167
62.6153,29.8154
62.6193,29.8576
62.6202,29.838
62.6163,29.8378
62.6167,29.8381
62.6157,29.8192
62.6199,29.8089
62.6166,29.7889
62.6042,29.8041
62.6028,29.8036
62.6005,29.8024
62.5978,29.8152
62.585,29.7941
62.589,29.7888
62.5892,29.7902
62.5896,29.7895
62.594,29.7767
60.172,24.9448
60.6995,24.2698
60.6772,24.3042
62.4261,30.4021
60.2212,24.9164
60.2211,24.9146
60.2126,24.91
60.1806,24.9395
62.5946,29.7773
62.6132,30.0135
62.5939,29.7776
62.626,29.796
62.6045,29.7613
62.5946,29.7767
62.5962,29.7486
62.5979,29.7439
62.6257,29.7959
62.5962,29.7681
62.5946,29.7778
62.5072,29.8203
62.6152,29.8139
62.6112,29.795
62.6063,29.7712
62.6046,29.771
62.6014,29.7615
62.5946,29.7775
62.6018,29.7594
62.6965,29.7553
62.6962,29.7593
62.5945,29.7776
62.5943,29.7776
62.5944,29.7774
62.5945,29.7783
62.6215,29.8159
62.5942,29.7783
62.5943,29.7779
62.6401,29.8763
62.6032,29.7441
62.6024,29.7447
62.33,29.8534
62.6141,29.8128
62.6142,29.8134
62.5947,29.7777
62.5908,29.7375
62.6028,29.7967
62.6029,29.7978
62.6021,29.7623
62.6047,29.753
62.6028,29.7986
62.603,29.7984
62.589,29.7888
62.6148,29.8169
62.6154,29.8157
62.6194,29.8577
62.6195,29.8575
62.6202,29.8377
62.5941,29.7777
62.5948,29.7776
62.5943,29.7788
60.172,24.9449
60.1724,24.9441
60.6997,24.2694
62.607,29.7718
63.0853,31.1713
63.1695,31.1773
62.4262,30.4024
62.426,30.4023
60.2208,24.9165
60.2211,24.9144
60.2128,24.91
60.2127,24.9098
60.1937,24.9223
60.1729,24.947
62.5942,29.7772
62.6132,30.0135
62.6133,30.0136
62.6133,30.0138
63.3257,30.0194
63.0356,30.1087
64.7583,26.416
64.6783,26.5358
64.0845,28.296
63.8809,28.4354
63.4959,29.0494
63.4654,29.0457
62.586,29.7773
62.5943,29.7676
62.5947,29.7779
62.5961,29.7706
62.5978,29.742
62.5945,29.7778
62.5962,29.7681
62.5947,29.7779
62.5956,29.7787
62.5978,29.742
62.6018,29.7467
62.6012,29.7434
62.5954,29.7502
62.636,29.6648
62.701,29.6478
62.7013,29.648
62.6189,29.562
62.619,29.5617
62.701,29.6481
62.7011,29.6481
62.7011,29.6475
62.701,29.6467
62.6005,29.9932
62.6013,29.992
62.6192,29.5617
62.6653,29.6325
62.6693,29.6381
62.7012,29.6479
62.7022,29.6301
61.4977,23.7603
61.4983,23.7683
62.4366,21.6422
62.3045,27.8548
62.2152,25.7213
62.2495,23.7831
62.2741,21.3774
62.2731,21.3863
62.396,28.7457
62.3959,28.7459
62.3902,28.635
62.4251,28.6302
62.4329,28.628
62.4325,28.6284
62.2161,25.7248
62.4604,21.7557
62.6199,22.412
62.6191,22.4114
62.6201,22.404
62.617,22.4016
62.6148,22.3993
62.618,22.3953
62.6179,22.3955
62.6175,22.3954
62.789,22.8384
62.7907,22.8427
62.7894,22.8421
62.7892,22.8412
62.7868,22.8424
62.7861,22.84
62.7853,22.8308
62.4856,21.7466
62.4852,21.7465
62.4861,21.7462
62.4855,21.7465
62.4856,21.7458
62.4847,21.7458
62.483,21.7435
62.2691,21.3758
62.2582,21.3684
62.2743,21.3744
62.478,21.7392
62.4751,21.7412
62.3045,27.8549
62.3045,27.8548
62.2151,25.7213
62.2152,25.7213
62.2463,23.8366
62.2495,23.7831
62.2742,21.3757
62.2742,21.3746
62.2743,21.3741
62.2743,21.3736
62.2745,21.3737
62.2741,21.3774
62.2731,21.3872
62.4768,21.721
62.4766,21.7209
62.4602,21.7554
62.4601,21.7642
62.4857,21.7457
62.5842,21.8634
62.584,21.8654
62.5842,21.8638
62.2729,21.3757
62.2738,21.3786
62.4769,21.7209
62.4769,21.7204
62.4766,21.7206
62.7626,29.8281
62.7624,29.828
62.7633,29.8268
62.6288,29.7757
62.6286,29.7753
62.6287,29.7753
62.6,29.8314
62.599,29.742
62.5964,29.7558
62.6096,29.8313
62.6029,29.7512
62.6024,29.758
62.6054,29.7681
62.6059,29.7672
62.6134,29.8175
62.5954,29.7596
62.5954,29.7605
62.6054,29.771
62.6088,29.7815
60.513,22.2775
62.845,31.0101
61.207,28.8425
61.0546,28.3618
61.0444,28.3813
61.0547,28.1874
60.8685,26.697
60.9072,26.6238
60.9066,26.6206
60.9073,26.6222
60.9074,26.6224
60.9073,26.6226
60.9063,26.6243
60.9062,26.6247
60.9068,26.6277
60.9076,26.627
60.9074,26.6261
60.9076,26.6261
60.9078,26.6261
60.9074,26.6263
60.9076,26.6253
60.9076,26.6249
60.6887,26.8084
60.8709,26.7078
60.8709,26.706
60.8709,26.7056
60.8705,26.7054
60.8706,26.705
60.8706,26.7044
60.8707,26.7036
60.8689,26.6999
60.8689,26.7005
60.8687,26.7006
60.8684,26.7014
60.8682,26.7006
60.8686,26.7014
60.8685,26.7017
60.8678,26.7027
60.8679,26.703
60.8679,26.7032
60.8677,26.7015
60.8676,26.7006
60.8673,26.6999
60.867,26.6993
60.867,26.6983
60.8667,26.7026
60.9072,26.6234
60.9415,26.6188
60.9415,26.6183
60.942,26.619
60.9419,26.6187
60.8664,26.7042
60.8668,26.7047
60.8705,26.7028
60.8696,26.7039
60.8693,26.7043
60.8706,26.7065
60.8706,26.7084
60.8706,26.7078
60.8707,26.7061
60.8705,26.7061
60.8708,26.7048
60.8709,26.7044
60.8707,26.7045
60.8703,26.7036
60.8701,26.7036
60.8701,26.7039
60.8699,26.7038
60.8691,26.7036
60.8689,26.7051
60.8683,26.7045
60.8687,26.7044
60.8686,26.704
60.8683,26.7047
60.8678,26.7049
60.8678,26.7041
60.8678,26.7044
60.867,26.7044
60.8672,26.7045
60.8698,26.7024
62.6002,29.7762
62.614,29.8291
62.6344,29.8627
62.5977,29.7429
63.0883,29.816
63.0898,29.8162
63.0927,29.8086
62.8895,27.7226
62.9281,27.8071
62.9019,27.7358
62.8918,27.6964
62.8918,27.6962
62.892,27.6856
62.8934,27.6793
62.894,27.6792
62.9092,27.6571
62.9093,27.6552
62.9092,27.6553
62.9095,27.655
62.908,27.6495
62.9074,27.6489
62.9073,27.6489
62.8928,27.678
62.8918,27.6774
62.8824,27.6802
62.9463,27.6697
66.558,25.828
62.6383,29.8487
62.6145,29.8274
62.6144,29.8098
62.6145,29.8098
60.3203,24.9658
62.8329,30.0093
62.6121,29.694
62.5984,29.7649
62.5985,29.765
62.5986,29.7652
62.5987,29.7654
62.5988,29.7655
62.599,29.7655
62.5988,29.7652
62.599,29.765
62.599,29.7652
62.5981,29.7445
62.5986,29.7435
62.5987,29.7435
62.6105,29.8476
62.6101,29.8459
62.6101,29.8453
62.61,29.845
62.77,30.9719
62.7701,30.9712
62.7699,30.9716
63.0941,29.8069
62.5968,29.7433
62.5959,29.7425
62.5952,29.7418
62.6259,29.8129
62.5978,29.7441
67.4312,26.7347
67.4321,26.7274
67.4207,26.6165
62.2432,25.7479
62.2438,25.7499
62.238,25.7466
62.625,29.6945
62.6028,29.7566
62.5996,29.7614
62.6022,29.7609
62.6026,29.7599
62.6015,29.7739
62.5993,29.7717
62.6014,29.7649
62.6036,29.7622
62.6021,29.7617
62.5994,29.7573
62.5896,29.7903
62.5843,29.7954
62.5864,29.8019
62.5952,29.7747
62.6,29.7749
62.6,29.7693
62.6003,29.7657
62.6003,29.7637
62.6008,29.7609
62.6018,29.7576
62.6028,29.7503
62.604,29.7451
66.498,25.7048
67.4146,26.5885
68.6545,27.5421
67.4181,26.6104
67.4185,26.6114
62.6159,29.8652
62.607,29.7551
62.9326,31.2826
62.6255,29.8142
62.6137,29.7831
62.6112,29.7625
62.6134,29.8018
62.601,29.7611
62.6008,29.7615
62.6205,29.8287
62.6425,29.86
62.6342,29.8626
62.6343,29.8629
62.6159,29.8651
62.6167,29.8232
62.6169,29.8363
62.6169,29.8369
62.5984,29.7446
62.597,29.7611
62.6196,29.8636
62.6181,29.7165
62.6038,29.7694
62.6193,29.7676
62.6172,29.7765
62.6171,29.7769
62.6145,29.8126
62.6151,29.8161
62.615,29.8156
62.6204,29.8368
62.6165,29.8378
62.6142,29.8275
62.6062,29.7796
62.6014,29.7617
62.6014,29.7614
62.603,29.7614
62.603,29.7616
62.6029,29.7622
62.6029,29.763
62.6028,29.7628
62.6026,29.7625
62.6024,29.7623
62.6022,29.7621
62.6023,29.7622
62.6018,29.7623
62.6019,29.7621
62.6017,29.762
62.6017,29.7619
62.5999,29.7617
62.5999,29.7614
62.5998,29.7612
62.6,29.7606
62.5998,29.7601
62.6001,29.7602
62.6,29.7601
62.6145,29.8281
62.5976,29.7463
62.5978,29.7441
62.5999,29.7428
62.5978,29.7444
62.5948,29.7411
62.6147,29.8284
62.598,29.7467
62.6144,29.8285
62.6143,29.8291
62.6041,29.7448
62.6137,29.8287
62.6143,29.8288
62.5981,29.7442
62.6145,29.8288
62.5984,29.7419
62.5975,29.742
62.5987,29.7436
62.6156,29.8281
62.5986,29.7435
62.5981,29.7433
62.5998,29.7609
62.5998,29.7598
62.6141,29.8284
62.6146,29.8282
62.5984,29.7435
62.6182,29.7699
62.6181,29.7698
62.5987,29.7428
62.5984,29.7432
62.6142,29.828
62.5983,29.7436
62.598,29.7445
62.6143,29.8287
62.5979,29.7449
62.6204,29.8447
62.599,29.7417
62.615,29.8285
62.6141,29.8282
62.5983,29.7431
62.5986,29.7444
62.6156,29.8271
62.5986,29.7426
62.6143,29.8293
62.5981,29.7432
62.6141,29.829
62.6111,29.7962
62.5839,29.7949
62.5983,29.744
62.6143,29.8282
62.6143,29.8285
62.5977,29.7453
62.6156,29.8266
62.6006,29.741
62.6379,29.8046
62.7646,29.8478
62.7624,29.828
62.6155,29.8284
62.6148,29.8283
62.6185,29.7696
62.618,29.7686
62.6147,29.8289
62.5979,29.7446
62.6145,29.8284
62.6342,29.8627
62.6153,29.8282
62.6036,29.7499
63.7407,28.6907
63.9917,28.3242
66.4862,25.6968
66.4851,25.7139
66.4879,25.6892
66.4878,25.6893
66.4848,25.7135
66.4852,25.714
66.4876,25.6897
66.4867,25.6914
66.485,25.7142
66.4889,25.6914
66.4878,25.6886
66.4922,25.6948
66.4915,25.6939
66.4877,25.6891
66.4851,25.7154
66.4853,25.7141
66.4883,25.6884
62.66,29.6589
62.6594,29.6568
62.6287,29.7752
62.6287,29.7755
62.6287,29.7749
62.5973,29.7429
62.6146,29.8287
62.6144,29.8275
62.6005,29.8309
62.6002,29.8312
62.6144,29.8283
62.598,29.745
62.6147,29.8276
62.6696,30.0097
62.6145,29.8273
62.5985,29.743
62.6145,29.8265
62.6148,29.8286
62.5981,29.7425
62.6141,29.8286
62.5961,29.7598
62.6141,29.8294
62.598,29.744
62.5928,29.7735
62.6005,29.7768
62.6158,29.8286
62.6152,29.7433
62.6151,29.743
62.6139,29.8279
62.6144,29.829
62.6153,29.7436
62.6147,29.8286
62.6136,29.8414
62.6139,29.8287
62.5989,29.7432
62.5975,29.7465
62.5771,29.7847
62.5781,29.786
62.6184,29.7692
62.5974,29.7479
62.5977,29.7441
62.6115,29.7972
60.3184,24.968
60.2953,24.973
60.2952,24.9717
60.3183,24.9668
60.4542,22.2535
60.4512,22.2627
62.3019,27.1679
62.5996,29.7767
62.7697,30.9754
62.7698,30.9733
62.7709,30.977
62.77,30.9725
62.5978,29.7447
62.5981,29.7446
62.5941,29.7373
62.5183,29.697
62.5183,29.6991
62.5945,29.7396
62.6186,29.7693
62.6185,29.7697
62.6146,29.7432
62.6147,29.7429
62.5978,29.7435
62.5984,29.7437
62.614,29.8286
62.5984,29.7443
62.6186,29.7703
62.615,29.8278
62.5965,29.7483
62.6149,29.828
62.5975,29.7449
62.6152,29.7454
62.5947,29.7401
62.5983,29.7445
62.7197,29.8124
62.6152,29.8282
62.1113,29.999
61.1755,28.778
61.169,28.7707
61.0886,28.3579
61.0593,28.2725
61.0557,28.1896
62.6284,29.6905
62.6286,29.6902
62.5983,29.7426
62.5986,29.7417
62.6055,29.7407
60.87,26.7004
60.9068,26.6213
60.9068,26.6246
60.8925,26.6541
60.8669,26.7055
60.8668,26.7031
60.867,26.7026
60.8669,26.7056
60.8679,26.7113
60.8686,26.7088
60.8685,26.7083
60.6887,26.8083
60.6918,26.7799
60.8668,26.7028
62.6013,29.778
62.6152,29.8226
62.5995,29.7761
62.5999,29.7763
62.6149,29.8283
62.5978,29.7449
62.5995,29.7598
62.5999,29.7607
62.6146,29.8279
62.6287,29.6905
62.6014,29.7618
62.6004,29.7771
62.6141,29.8275
62.5986,29.7436
62.614,29.8277
62.615,29.8268
62.6148,29.828
62.6023,29.7625
62.6139,29.8294
62.6143,29.8272
62.6004,29.7773
62.6,29.7765
62.6229,29.6969
62.6222,29.6967
62.6001,29.7438
62.6159,29.8273
62.598,29.7447
62.6143,29.8274
62.6077,29.814
62.6152,29.8285
62.6149,29.829
62.6056,29.7749
62.6005,29.7674
62.5983,29.7449
62.5999,29.765
62.6002,29.7649
62.5979,29.7456
62.6186,29.7685
62.6013,29.7616
62.5983,29.7433
62.6159,29.82
62.6,29.7439
62.6007,29.7778
62.6144,29.8277
62.6148,29.8299
62.6462,29.7865
62.6458,29.7857
62.6002,29.768
62.6139,29.7897
62.6155,29.7772
62.6184,29.7699
62.6095,29.8316
62.6119,29.832
62.6147,29.8553
62.6144,29.828
62.5979,29.7438
62.6227,29.6965
62.6224,29.6971
62.6144,29.8086
62.616,29.8184
63.0776,29.8332
63.0962,29.8084
63.1029,29.7917
63.0968,29.8052
63.0964,29.8041
63.0918,29.8108
63.0944,29.8089
63.096,29.8065
63.0961,29.8058
63.0975,29.8039
63.0987,29.8029
63.1001,29.8005
63.1014,29.7988
63.103,29.7976
63.104,29.7949
63.1038,29.7933
62.598,29.7971
62.4297,29.9294
62.4298,29.9311
62.371,29.8414
62.6122,29.8326
62.6151,29.8271
62.6123,29.8317
62.6172,29.8303
62.6187,29.7694
62.6291,29.7775
62.6211,29.7746
62.6176,29.7671
62.6182,29.7694
62.6148,29.8273
62.6147,29.8312
62.6187,29.8744
62.6188,29.8745
62.6206,29.8764
62.6189,29.8751
62.6181,29.8735
62.6182,29.8738
62.6,29.76
62.5996,29.7598
62.6172,29.8305
62.8808,27.6814
62.8886,27.6781
62.8926,27.6941
62.8916,27.6968
62.9276,27.8031
62.9393,27.767
62.8918,27.6971
62.8918,27.6966
62.8918,27.6962
62.8869,27.6476
62.8872,27.6482
62.8806,27.6819
62.8724,27.5939
62.8635,27.6176
62.8713,27.5799
62.8716,27.5797
62.8809,27.5897
62.9026,27.5423
62.8719,27.5792
62.884,27.6416
62.8807,27.6815
62.8888,27.6778
62.9096,27.6553
62.9093,27.6552
62.8933,27.6783
62.8931,27.6782
62.881,27.6803
62.8908,27.6298
62.7845,28.6563
62.7002,28.9734
62.6198,29.4708
62.6195,29.5622
62.597,29.7445
62.6165,29.7053
62.6097,29.7126
62.6164,29.7048
62.6198,29.7087
62.6244,29.7042
62.6198,29.7089
62.5998,29.7356
62.5997,29.761
62.6001,29.7602
62.6123,29.8321
66.5579,25.8282
66.558,25.828
62.6394,29.8223
62.617,29.8304
62.578,29.807
62.6145,29.8286
62.5911,29.7381
62.591,29.7376
62.579,29.8058
62.5792,29.8058
62.5998,29.7625
62.6001,29.7608
62.6133,29.8303
62.5976,29.7449
62.5999,29.7602
62.5993,29.7614
62.6032,29.7651
60.3233,24.926
60.3164,24.9714
60.3117,24.9708
60.2628,25.1772
62.6195,29.8667
62.5986,29.7449
62.6155,29.8283
62.8031,29.9699
62.833,30.0095
62.6146,29.8269
62.6026,29.7628
62.6147,29.828
62.6169,29.6839
62.6123,29.6942
62.6153,29.8315
62.5981,29.744
62.5978,29.7428
62.6048,29.7397
62.6039,29.7396
62.6,29.745
62.5985,29.744
62.6035,29.7454
62.6032,29.7449
62.5996,29.7458
62.5981,29.7435
62.5795,29.8064
62.6007,29.7618
62.6,29.7608
62.599,29.7595
63.0989,29.8191
63.0964,29.8067
63.0966,29.8067
62.6034,29.7475
62.5724,29.7029
62.5186,29.6971
63.0985,29.8175
63.0956,29.806
63.0992,29.8188
62.6037,29.7461
62.5998,29.7751
62.7701,30.972
62.77,30.9727
62.7702,30.971
62.7701,30.9713
62.7698,30.9729
62.5956,29.7506
62.6225,29.697
62.6573,29.6145
62.6148,29.8292
63.0983,29.8204
63.169,29.8241
63.1688,29.8248
62.6118,29.8258
62.6145,29.8277
62.6154,29.8263
62.6147,29.8253
67.4151,26.5973
67.4181,26.5627
67.4174,26.6159
67.4312,26.7347
67.0098,26.3795
66.4987,25.7086
60.7355,24.7809
60.7349,24.7815
62.578,29.786
62.5978,29.7414
62.6159,29.8263
62.6157,29.8269
62.6146,29.8275
62.5944,29.8042
62.0976,30.1412
60.3931,25.6643
60.1706,24.9319
60.3154,24.9711
60.2651,25.1995
60.4373,25.8192
60.4905,26.6287
62.5024,29.9172
62.6006,29.7589
62.289,27.5517
62.2421,25.7512
62.2437,25.75
62.2439,25.75
62.242,25.7507
62.2323,25.7348
62.2456,25.758
62.3297,26.5211
62.6139,29.8045
62.6071,29.7573
62.6011,29.7639
62.6063,29.7729
62.6092,29.7858
62.6139,29.8054
62.6142,29.8096
62.6141,29.8091
62.6117,29.7963
62.6182,29.7739
62.6183,29.7737
62.6183,29.7705
62.6182,29.7706
62.6137,29.7659
62.6134,29.7658
62.6079,29.7579
62.6039,29.7542
62.6021,29.7477
62.614,29.8193
62.6139,29.8188
62.614,29.8065
62.6186,29.7699
62.6161,29.7755
62.6181,29.8509
62.6152,29.8164
62.6147,29.8166
62.6146,29.818
62.6144,29.8176
62.6139,29.819
62.6138,29.8186
62.5974,29.7634
62.6058,29.7418
62.6006,29.7468
62.6008,29.7469
62.6052,29.7557
62.6042,29.7697
62.5964,29.7614
62.6051,29.7557
62.6075,29.7763
62.613,29.7999
